NO_OF_FRAMES	1958
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:48:12.897	134374.23366590
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
343.622	67.778	-14.035	307.963	50.680	-14.184	268.141	289.207	-15.379	337.412	26.077	-14.009	232.004	272.946	-15.622	229.000	309.038	-15.696
343.622	67.779	-14.035	307.962	50.689	-14.184	268.130	289.233	-15.395	337.402	26.101	-14.025	231.993	272.970	-15.605	228.976	309.080	-15.724
343.622	67.779	-14.035	307.962	50.696	-14.184	268.131	289.239	-15.395	337.403	26.093	-14.024	232.001	272.973	-15.622	228.984	309.083	-15.741
343.613	67.780	-14.050	307.972	50.687	-14.169	268.141	289.224	-15.379	337.412	26.086	-14.009	232.001	272.957	-15.622	228.986	309.079	-15.742
343.639	67.779	-14.036	307.962	50.689	-14.184	268.130	289.233	-15.395	337.412	26.084	-14.009	232.000	272.966	-15.622	228.986	309.077	-15.710
343.630	67.773	-14.051	307.963	50.681	-14.184	268.140	289.237	-15.380	337.412	26.086	-14.009	231.999	272.974	-15.622	228.976	309.079	-15.725
343.630	67.773	-14.051	307.971	50.689	-14.169	268.122	289.232	-15.377	337.412	26.093	-14.009	232.000	272.966	-15.622	228.975	309.088	-15.724
343.630	67.788	-14.052	307.962	50.689	-14.184	268.130	289.233	-15.395	337.411	26.094	-14.010	231.990	272.976	-15.636	228.976	309.073	-15.724
343.630	67.773	-14.051	307.953	50.689	-14.199	268.123	289.222	-15.378	337.411	26.086	-14.041	231.992	272.963	-15.605	228.976	309.073	-15.724
343.630	67.788	-14.052	307.953	50.683	-14.199	268.132	289.212	-15.363	337.402	26.103	-14.026	231.990	272.976	-15.636	228.974	309.080	-15.724
343.629	67.781	-14.052	307.961	50.698	-14.185	268.119	289.225	-15.377	337.401	26.120	-14.026	231.988	272.978	-15.636	228.974	309.081	-15.724
343.629	67.774	-14.052	307.952	50.692	-14.200	268.139	289.208	-15.379	337.410	26.104	-14.042	231.991	272.972	-15.605	228.974	309.081	-15.724
343.629	67.781	-14.052	307.952	50.692	-14.200	268.129	289.227	-15.394	337.410	26.104	-14.042	231.998	272.983	-15.622	228.972	309.084	-15.723
343.620	67.783	-14.068	307.960	50.695	-14.216	268.121	289.224	-15.377	337.402	26.096	-14.026	231.980	272.975	-15.619	228.972	309.084	-15.723
343.630	67.764	-14.020	307.952	50.685	-14.200	268.128	289.234	-15.394	337.410	26.104	-14.042	231.998	272.967	-15.621	228.973	309.075	-15.724
343.620	67.773	-14.036	307.952	50.701	-14.200	268.129	289.220	-15.394	337.401	26.121	-14.058	231.988	272.978	-15.636	228.973	309.075	-15.724
343.611	67.789	-14.051	307.961	50.693	-14.216	268.120	289.216	-15.377	337.410	26.097	-14.042	231.986	272.987	-15.636	228.972	309.067	-15.723
343.621	67.774	-14.067	307.960	50.686	-14.216	268.118	289.218	-15.377	337.401	26.111	-14.026	231.989	272.969	-15.636	228.983	309.069	-15.741
343.620	67.775	-14.067	307.952	50.692	-14.200	268.129	289.218	-15.394	337.401	26.104	-14.057	231.980	272.982	-15.619	228.973	309.076	-15.723
343.612	67.772	-14.051	307.952	50.685	-14.200	268.129	289.219	-15.394	337.410	26.104	-14.042	231.982	272.974	-15.619	228.973	309.091	-15.724
343.630	67.766	-14.051	307.952	50.692	-14.200	268.122	289.231	-15.378	337.411	26.095	-14.041	231.990	272.961	-15.636	228.974	309.081	-15.724
343.612	67.781	-14.051	307.952	50.692	-14.200	268.127	289.229	-15.394	337.410	26.112	-14.042	231.990	272.976	-15.636	228.974	309.081	-15.724
343.612	67.781	-14.051	307.952	50.692	-14.200	268.119	289.225	-15.377	337.402	26.094	-14.025	231.988	272.985	-15.636	228.974	309.081	-15.724
343.621	67.789	-14.067	307.953	50.689	-14.199	268.130	289.233	-15.395	337.393	26.110	-14.040	231.982	272.973	-15.619	228.976	309.073	-15.724
343.621	67.788	-14.036	307.952	50.698	-14.200	268.130	289.247	-15.395	337.402	26.102	-14.056	231.989	272.992	-15.637	228.974	309.080	-15.724
343.621	67.787	-14.036	307.952	50.698	-14.200	268.121	289.239	-15.378	337.392	26.119	-14.041	231.981	272.989	-15.619	228.975	309.088	-15.724
343.621	67.789	-14.067	307.961	50.705	-14.216	268.122	289.247	-15.378	337.393	26.110	-14.040	231.992	272.979	-15.605	228.974	309.081	-15.724
343.611	67.796	-14.051	307.952	50.698	-14.200	268.121	289.240	-15.378	337.392	26.119	-14.041	232.000	272.981	-15.622	228.975	309.088	-15.724
343.630	67.789	-14.052	307.961	50.714	-14.216	268.120	289.247	-15.378	337.410	26.127	-14.042	231.989	272.992	-15.637	228.975	309.087	-15.725
343.620	67.796	-14.036	307.952	50.713	-14.200	268.121	289.254	-15.378	337.401	26.127	-14.026	231.988	273.000	-15.637	228.983	309.106	-15.742
343.621	67.803	-14.036	307.961	50.715	-14.216	268.121	289.240	-15.378	337.401	26.118	-14.026	231.990	272.999	-15.637	228.976	309.095	-15.725
343.620	67.796	-14.036	307.952	50.714	-14.200	268.130	289.248	-15.395	337.401	26.118	-14.026	231.990	272.996	-15.605	228.984	309.101	-15.710
343.621	67.803	-14.036	307.962	50.704	-14.184	268.132	289.235	-15.363	337.402	26.117	-13.995	231.999	272.990	-15.622	228.984	309.100	-15.710
343.621	67.803	-14.036	307.969	50.708	-14.201	268.132	289.235	-15.363	337.409	26.136	-14.043	231.991	272.987	-15.605	228.985	309.085	-15.710
343.630	67.802	-14.021	307.970	50.714	-14.201	268.141	289.227	-15.348	337.420	26.109	-13.995	231.990	272.996	-15.605	228.984	309.101	-15.710
343.639	67.787	-14.036	307.961	50.707	-14.185	268.131	289.243	-15.363	337.410	26.118	-14.011	232.007	272.997	-15.608	228.986	309.092	-15.710
343.638	67.796	-14.037	307.961	50.707	-14.185	268.140	289.242	-15.348	337.410	26.135	-14.012	232.009	272.979	-15.608	228.974	309.101	-15.693
343.638	67.796	-14.037	307.961	50.714	-14.185	268.130	289.236	-15.363	337.428	26.118	-14.012	232.008	272.988	-15.608	228.984	309.101	-15.710
343.629	67.795	-14.021	307.970	50.713	-14.170	268.141	289.227	-15.348	337.420	26.109	-13.995	231.999	272.994	-15.591	228.985	309.085	-15.710
