NO_OF_FRAMES	1774
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:18:29.921	132591.26282250
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
262.901	259.012	-15.330	329.568	22.965	-14.101	287.712	17.544	-14.412	302.412	255.355	-15.021	303.322	52.766	-14.318	277.693	291.845	-15.274
262.900	259.006	-15.329	329.559	22.972	-14.116	287.702	17.552	-14.428	302.402	255.365	-15.036	303.310	52.800	-14.335	277.700	291.857	-15.290
262.900	259.006	-15.329	329.559	22.972	-14.116	287.710	17.553	-14.444	302.402	255.364	-15.036	303.311	52.807	-14.335	277.693	291.845	-15.274
262.899	259.014	-15.330	329.559	22.972	-14.116	287.702	17.552	-14.428	302.411	255.362	-15.021	303.310	52.801	-14.335	277.692	291.853	-15.274
262.900	259.006	-15.329	329.559	22.972	-14.116	287.711	17.552	-14.413	302.411	255.363	-15.021	303.310	52.800	-14.335	277.692	291.854	-15.274
262.899	259.015	-15.330	329.558	22.981	-14.116	287.711	17.552	-14.413	302.401	255.373	-15.036	303.311	52.807	-14.335	277.683	291.856	-15.289
262.900	259.006	-15.329	329.559	22.966	-14.116	287.710	17.560	-14.444	302.402	255.365	-15.036	303.311	52.807	-14.335	277.690	291.878	-15.274
262.899	259.015	-15.329	329.558	22.981	-14.116	287.710	17.562	-14.445	302.409	255.365	-15.021	303.310	52.800	-14.335	277.692	291.854	-15.274
262.899	259.015	-15.330	329.559	22.966	-14.116	287.710	17.562	-14.445	302.402	255.365	-15.036	303.311	52.807	-14.335	277.691	291.862	-15.274
262.909	259.008	-15.346	329.558	22.981	-14.116	287.710	17.553	-14.444	302.402	255.379	-15.037	303.319	52.808	-14.351	277.692	291.854	-15.274
262.899	259.015	-15.329	329.559	22.972	-14.116	287.720	17.560	-14.429	302.411	255.363	-15.021	303.328	52.808	-14.336	277.693	291.861	-15.274
262.900	259.021	-15.330	329.558	22.981	-14.116	287.710	17.562	-14.445	302.402	255.381	-15.036	303.328	52.808	-14.336	277.691	291.862	-15.274
262.910	259.010	-15.315	329.559	22.972	-14.116	287.720	17.553	-14.429	302.410	255.370	-15.022	303.319	52.808	-14.351	277.691	291.869	-15.274
