NO_OF_FRAMES	1996
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:47:28.409	134329.74568920
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
259.962	280.579	-15.381	370.061	28.741	-13.880	359.525	65.713	-13.932	245.482	313.700	-15.602	331.126	34.632	-14.075	216.299	286.900	-15.807
259.949	280.592	-15.396	370.052	28.764	-13.895	359.507	65.723	-13.963	245.460	313.731	-15.631	331.115	34.673	-14.123	216.320	286.876	-15.810
259.948	280.600	-15.396	370.052	28.751	-13.896	359.507	65.707	-13.963	245.468	313.721	-15.616	331.106	34.657	-14.107	216.296	286.931	-15.839
259.949	280.584	-15.395	370.060	28.759	-13.881	359.507	65.716	-13.963	245.469	313.713	-15.616	331.114	34.667	-14.123	216.293	286.942	-15.839
259.949	280.591	-15.396	370.061	28.757	-13.880	359.507	65.723	-13.963	245.468	313.721	-15.616	331.115	34.658	-14.123	216.320	286.876	-15.810
259.947	280.587	-15.395	370.061	28.757	-13.880	359.506	65.723	-13.964	245.467	313.730	-15.616	331.115	34.673	-14.123	216.295	286.939	-15.839
259.949	280.591	-15.396	370.069	28.759	-13.897	359.515	65.730	-13.948	245.469	313.713	-15.616	331.114	34.660	-14.123	216.305	286.929	-15.825
259.954	280.599	-15.412	370.060	28.767	-13.881	359.506	65.723	-13.964	245.476	313.726	-15.633	331.114	34.667	-14.123	216.293	286.941	-15.839
259.954	280.605	-15.412	370.069	28.768	-13.897	359.506	65.739	-13.964	245.467	313.731	-15.616	331.115	34.651	-14.123	216.300	286.957	-15.824
259.956	280.596	-15.412	370.060	28.767	-13.881	359.506	65.731	-13.964	245.467	313.730	-15.616	331.123	34.659	-14.108	216.291	286.950	-15.839
259.954	280.599	-15.412	370.060	28.775	-13.912	359.514	65.732	-13.980	245.467	313.730	-15.616	331.114	34.660	-14.123	216.303	286.931	-15.824
259.963	280.597	-15.397	370.060	28.784	-13.913	359.514	65.732	-13.980	245.475	313.733	-15.633	331.123	34.676	-14.140	216.302	286.940	-15.824
259.963	280.597	-15.397	370.059	28.777	-13.913	359.505	65.740	-13.965	245.474	313.741	-15.633	331.122	34.677	-14.140	216.291	286.951	-15.838
259.954	280.606	-15.412	370.068	28.785	-13.898	359.505	65.747	-13.965	245.466	313.738	-15.617	331.114	34.668	-14.124	216.288	286.961	-15.838
259.954	280.599	-15.412	370.068	28.785	-13.898	359.514	65.740	-13.981	245.474	313.742	-15.633	331.114	34.675	-14.124	216.289	286.952	-15.838
259.954	280.605	-15.412	370.068	28.777	-13.898	359.514	65.741	-13.981	245.466	313.739	-15.616	331.113	34.676	-14.124	216.299	286.953	-15.856
259.953	280.615	-15.412	370.059	28.785	-13.914	359.514	65.741	-13.981	245.465	313.731	-15.616	331.114	34.675	-14.124	216.288	286.961	-15.838
259.954	280.599	-15.412	370.059	28.785	-13.914	359.505	65.747	-13.965	245.464	313.747	-15.616	331.114	34.682	-14.124	216.299	286.966	-15.824
259.954	280.605	-15.412	370.059	28.785	-13.914	359.514	65.748	-13.981	245.465	313.755	-15.617	331.123	34.682	-14.108	216.296	286.964	-15.855
259.964	280.604	-15.397	370.060	28.784	-13.913	359.514	65.748	-13.981	245.466	313.738	-15.616	331.114	34.675	-14.124	216.309	286.951	-15.841
259.964	280.604	-15.397	370.060	28.783	-13.882	359.506	65.739	-13.964	245.475	313.736	-15.602	331.123	34.675	-14.109	216.307	286.954	-15.841
259.955	280.612	-15.412	370.068	28.792	-13.898	359.505	65.747	-13.965	245.466	313.746	-15.616	331.114	34.690	-14.124	216.290	286.974	-15.839
259.953	280.614	-15.412	370.060	28.784	-13.913	359.514	65.746	-13.949	245.465	313.754	-15.617	331.123	34.682	-14.108	216.298	286.982	-15.824
259.954	280.621	-15.412	370.068	28.783	-13.897	359.514	65.748	-13.981	245.466	313.746	-15.616	331.123	34.682	-14.108	216.301	286.963	-15.825
259.965	280.610	-15.398	370.059	28.792	-13.913	359.505	65.747	-13.965	245.476	313.744	-15.602	331.123	34.689	-14.108	216.301	286.964	-15.824
259.954	280.621	-15.412	370.059	28.801	-13.914	359.505	65.754	-13.965	245.466	313.762	-15.617	331.114	34.689	-14.123	216.292	286.968	-15.807
259.956	280.623	-15.381	370.068	28.792	-13.898	359.505	65.762	-13.965	245.475	313.752	-15.602	331.114	34.690	-14.124	216.301	286.963	-15.825
259.965	280.617	-15.398	370.068	28.799	-13.898	359.505	65.754	-13.965	245.466	313.762	-15.617	331.114	34.697	-14.124	216.300	286.979	-15.825
259.957	280.631	-15.381	370.059	28.799	-13.913	359.514	65.762	-13.950	245.466	313.761	-15.617	331.123	34.689	-14.108	216.299	286.972	-15.824
259.947	280.625	-15.396	370.068	28.799	-13.898	359.514	65.754	-13.949	245.467	313.753	-15.617	331.123	34.689	-14.108	216.291	286.966	-15.839
259.957	280.614	-15.381	370.068	28.806	-13.897	359.523	65.762	-13.965	245.458	313.759	-15.600	331.123	34.696	-14.108	216.302	286.955	-15.825
259.965	280.632	-15.398	370.068	28.791	-13.897	359.523	65.755	-13.965	245.470	313.754	-15.586	331.115	34.688	-14.092	216.302	286.955	-15.825
259.957	280.614	-15.381	370.060	28.789	-13.881	359.514	65.761	-13.949	245.470	313.754	-15.586	331.123	34.697	-14.109	216.302	286.955	-15.824
259.959	280.611	-15.382	370.068	28.790	-13.897	359.506	65.762	-13.964	245.478	313.757	-15.603	331.123	34.696	-14.108	216.301	286.963	-15.825
259.957	280.613	-15.381	370.069	28.797	-13.897	359.515	65.753	-13.948	245.478	313.758	-15.603	331.115	34.686	-14.092	216.302	286.955	-15.824
259.959	280.612	-15.381	370.078	28.788	-13.881	359.515	65.753	-13.948	245.471	313.746	-15.586	331.123	34.689	-14.108	216.302	286.955	-15.824
259.959	280.611	-15.382	370.069	28.789	-13.896	359.525	65.753	-13.964	245.479	313.749	-15.602	331.124	34.687	-14.108	216.295	286.959	-15.808
259.957	280.613	-15.381	370.061	28.773	-13.881	359.515	65.753	-13.948	245.462	313.755	-15.601	331.115	34.695	-14.092	216.295	286.943	-15.807
259.960	280.595	-15.381	370.060	28.788	-13.881	359.516	65.745	-13.948	245.473	313.743	-15.586	331.115	34.693	-14.091	216.297	286.941	-15.808
259.958	280.604	-15.381	370.070	28.780	-13.896	359.506	65.761	-13.964	245.470	313.751	-15.617	331.115	34.688	-14.092	216.296	286.950	-15.808
259.960	280.596	-15.381	370.061	28.780	-13.880	359.516	65.744	-13.948	245.473	313.744	-15.586	331.115	34.687	-14.092	216.297	286.942	-15.808
259.949	280.606	-15.396	370.061	28.779	-13.880	359.507	65.745	-13.963	245.463	313.739	-15.600	331.115	34.686	-14.092	216.303	286.946	-15.825
259.960	280.603	-15.381	370.061	28.779	-13.880	359.516	65.737	-13.948	245.472	313.736	-15.586	331.115	34.686	-14.092	216.321	286.882	-15.811
259.960	280.596	-15.381	370.061	28.780	-13.880	359.516	65.736	-13.948	245.463	313.738	-15.600	331.124	34.680	-14.108	216.322	286.873	-15.811
259.958	280.604	-15.381	370.061	28.764	-13.880	359.516	65.736	-13.948	245.463	313.739	-15.600	331.115	34.688	-14.123	216.318	286.899	-15.811
259.949	280.591	-15.396	370.061	28.780	-13.880	359.516	65.730	-13.948	245.479	313.748	-15.603	331.115	34.680	-14.092	216.320	286.897	-15.811
259.960	280.603	-15.382	370.070	28.763	-13.865	359.515	65.737	-13.948	245.463	313.723	-15.600	331.124	34.672	-14.107	216.315	286.877	-15.794
259.958	280.604	-15.381	370.061	28.773	-13.881	359.516	65.729	-13.948	245.461	313.725	-15.600	331.124	34.680	-14.108	216.295	286.943	-15.807
259.958	280.597	-15.381	370.060	28.774	-13.881	359.515	65.737	-13.948	245.469	313.731	-15.585	331.124	34.680	-14.108	216.304	286.937	-15.825
259.947	280.609	-15.396	370.060	28.774	-13.881	359.515	65.730	-13.948	245.462	313.732	-15.600	331.106	34.673	-14.107	216.296	286.933	-15.808
259.957	280.591	-15.381	370.069	28.775	-13.897	359.506	65.746	-13.964	245.468	313.737	-15.616	331.115	34.688	-14.092	216.295	286.944	-15.807
259.948	280.600	-15.396	370.060	28.784	-13.913	359.506	65.739	-13.964	245.448	313.737	-15.614	331.106	34.681	-14.107	216.290	286.959	-15.839
259.947	280.593	-15.395	370.051	28.783	-13.897	359.505	65.747	-13.965	245.455	313.750	-15.631	331.106	34.681	-14.107	216.281	286.964	-15.821
259.936	280.614	-15.410	370.050	28.785	-13.898	359.513	65.749	-13.981	245.455	313.749	-15.631	331.106	34.666	-14.107	216.300	286.957	-15.824
259.936	280.614	-15.410	370.059	28.777	-13.913	359.504	65.749	-13.997	245.456	313.756	-15.631	331.114	34.668	-14.124	216.299	286.965	-15.824
259.936	280.598	-15.410	370.068	28.785	-13.898	359.505	65.740	-13.965	245.464	313.748	-15.616	331.114	34.668	-14.124	216.289	286.968	-15.838
259.946	280.603	-15.395	370.059	28.786	-13.914	359.504	65.748	-13.965	245.464	313.748	-15.616	331.114	34.683	-14.124	216.289	286.968	-15.838
259.946	280.603	-15.395	370.050	28.785	-13.898	359.514	65.741	-13.981	245.458	313.736	-15.599	331.105	34.674	-14.108	216.291	286.951	-15.838
259.954	280.606	-15.412	370.059	28.792	-13.913	359.514	65.741	-13.981	245.465	313.732	-15.616	331.113	34.677	-14.124	216.288	286.977	-15.838
259.954	280.622	-15.412	370.059	28.777	-13.913	359.505	65.740	-13.965	245.455	313.751	-15.631	331.114	34.675	-14.124	216.292	286.957	-15.839
259.946	280.602	-15.395	370.060	28.784	-13.913	359.514	65.741	-13.981	245.473	313.735	-15.633	331.113	34.676	-14.124	216.290	286.959	-15.838
259.954	280.599	-15.412	370.068	28.783	-13.897	359.514	65.732	-13.980	245.465	313.731	-15.616	331.114	34.668	-14.124	216.291	286.951	-15.838
259.956	280.597	-15.412	370.068	28.776	-13.898	359.505	65.740	-13.965	245.465	313.731	-15.616	331.114	34.660	-14.123	216.301	286.948	-15.824
259.956	280.596	-15.412	370.060	28.768	-13.913	359.505	65.733	-13.996	245.466	313.723	-15.616	331.114	34.668	-14.124	216.291	286.944	-15.838
259.954	280.606	-15.412	370.060	28.768	-13.913	359.515	65.724	-13.980	245.456	313.741	-15.631	331.114	34.668	-14.124	216.303	286.946	-15.825
259.954	280.606	-15.412	370.060	28.768	-13.913	359.514	65.732	-13.980	245.456	313.742	-15.631	331.114	34.660	-14.123	216.291	286.944	-15.838
259.947	280.587	-15.395	370.060	28.768	-13.913	359.524	65.724	-13.964	245.475	313.734	-15.633	331.114	34.675	-14.124	216.303	286.931	-15.824
259.956	280.596	-15.412	370.069	28.768	-13.897	359.514	65.732	-13.980	245.467	313.730	-15.616	331.114	34.653	-14.124	216.292	286.935	-15.838
259.956	280.597	-15.412	370.069	28.760	-13.897	359.515	65.724	-13.980	245.475	313.733	-15.633	331.114	34.667	-14.123	216.303	286.931	-15.824
259.955	280.590	-15.412	370.069	28.768	-13.897	359.514	65.732	-13.980	245.468	313.720	-15.617	331.123	34.659	-14.108	216.302	286.939	-15.824
259.965	280.594	-15.397	370.069	28.775	-13.897	359.515	65.724	-13.980	245.468	313.737	-15.617	331.122	34.669	-14.140	216.293	286.942	-15.839
259.955	280.590	-15.412	370.069	28.768	-13.897	359.515	65.724	-13.980	245.475	313.732	-15.634	331.123	34.659	-14.108	216.293	286.941	-15.839
259.949	280.584	-15.395	370.060	28.774	-13.881	359.515	65.723	-13.949	245.467	313.730	-15.616	331.123	34.666	-14.108	216.303	286.931	-15.824
259.966	280.601	-15.398	370.060	28.774	-13.881	359.515	65.724	-13.980	245.468	313.721	-15.616	331.123	34.666	-14.108	216.303	286.931	-15.824
259.958	280.582	-15.381	370.069	28.774	-13.897	359.515	65.723	-13.949	245.467	313.730	-15.616	331.123	34.666	-14.108	216.302	286.940	-15.824
259.958	280.598	-15.381	370.078	28.759	-13.881	359.524	65.724	-13.964	245.467	313.730	-15.616	331.123	34.666	-14.108	216.320	286.876	-15.810
259.967	280.593	-15.398	370.069	28.767	-13.896	359.515	65.730	-13.948	245.469	313.727	-15.617	331.124	34.673	-14.108	216.322	286.873	-15.811
259.959	280.588	-15.381	370.069	28.767	-13.896	359.515	65.730	-13.948	245.480	313.717	-15.602	331.124	34.673	-14.108	216.321	286.882	-15.811
259.968	280.599	-15.398	370.078	28.766	-13.881	359.524	65.731	-13.964	245.478	313.726	-15.602	331.115	34.673	-14.092	216.321	286.882	-15.811
259.967	280.592	-15.398	370.069	28.772	-13.865	359.507	65.723	-13.963	245.480	313.717	-15.602	331.124	34.673	-14.108	216.303	286.946	-15.825
259.959	280.589	-15.381	370.060	28.766	-13.881	359.516	65.722	-13.948	245.469	313.728	-15.617	331.124	34.673	-14.108	216.321	286.882	-15.811
259.960	280.595	-15.381	370.069	28.773	-13.896	359.515	65.737	-13.948	245.461	313.724	-15.600	331.124	34.680	-14.108	216.304	286.937	-15.825
259.949	280.591	-15.396	370.061	28.773	-13.881	359.515	65.737	-13.948	245.470	313.735	-15.617	331.106	34.680	-14.107	216.319	286.891	-15.810
259.960	280.595	-15.381	370.078	28.782	-13.881	359.507	65.737	-13.963	245.462	313.731	-15.600	331.115	34.679	-14.092	216.295	286.939	-15.839
259.960	280.595	-15.381	370.061	28.773	-13.881	359.507	65.723	-13.963	245.470	313.719	-15.617	331.124	34.680	-14.108	216.304	286.937	-15.825
259.950	280.597	-15.396	370.069	28.773	-13.896	359.507	65.738	-13.964	245.462	313.731	-15.600	331.124	34.681	-14.108	216.304	286.937	-15.825
259.960	280.595	-15.381	370.052	28.773	-13.896	359.507	65.738	-13.964	245.469	313.728	-15.617	331.124	34.680	-14.108	216.304	286.937	-15.825
259.950	280.598	-15.396	370.061	28.764	-13.880	359.525	65.730	-13.964	245.452	313.734	-15.615	331.124	34.679	-14.107	216.321	286.882	-15.811
259.949	280.607	-15.396	370.061	28.773	-13.880	359.507	65.737	-13.963	245.470	313.735	-15.617	331.115	34.681	-14.123	216.296	286.931	-15.839
259.956	280.618	-15.413	370.061	28.779	-13.880	359.507	65.737	-13.963	245.462	313.731	-15.600	331.124	34.679	-14.107	216.294	286.955	-15.839
259.950	280.613	-15.396	370.052	28.773	-13.896	359.516	65.736	-13.948	245.463	313.739	-15.600	331.115	34.687	-14.123	216.302	286.955	-15.825
259.951	280.604	-15.396	370.070	28.772	-13.896	359.507	65.738	-13.964	245.463	313.738	-15.601	331.115	34.688	-14.123	216.304	286.938	-15.824
259.950	280.598	-15.396	370.061	28.779	-13.880	359.516	65.746	-13.979	245.463	313.739	-15.600	331.115	34.681	-14.123	216.305	286.945	-15.825
259.948	280.616	-15.396	370.061	28.773	-13.881	359.507	65.745	-13.963	245.460	313.752	-15.632	331.115	34.688	-14.123	216.302	286.906	-15.808
259.949	280.621	-15.397	370.060	28.789	-13.912	359.516	65.745	-13.948	245.463	313.738	-15.600	331.124	34.672	-14.107	216.305	286.945	-15.825
259.950	280.613	-15.396	370.051	28.788	-13.896	359.507	65.745	-13.963	245.463	313.738	-15.600	331.124	34.680	-14.108	216.293	286.948	-15.839
259.950	280.599	-15.396	370.060	28.788	-13.881	359.497	65.754	-13.979	245.461	313.740	-15.600	331.115	34.687	-14.123	216.304	286.937	-15.825
259.950	280.613	-15.396	370.051	28.788	-13.896	359.507	65.738	-13.964	245.460	313.753	-15.632	331.115	34.688	-14.123	216.292	286.957	-15.839
259.958	280.604	-15.381	370.061	28.780	-13.880	359.506	65.753	-13.964	245.463	313.738	-15.600	331.115	34.688	-14.123	216.293	286.948	-15.839
259.949	280.606	-15.396	370.060	28.782	-13.881	359.515	65.754	-13.980	245.469	313.744	-15.617	331.115	34.688	-14.123	216.293	286.948	-15.839
