NO_OF_FRAMES	2033
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:47:48.614	134349.95043410
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
304.216	68.022	-14.332	225.406	246.813	-15.527	342.084	79.632	-14.111	257.417	276.901	-15.360	222.644	286.429	-15.681	329.676	39.269	-14.122
304.207	68.022	-14.347	225.351	246.828	-15.519	342.085	79.661	-14.111	257.404	276.889	-15.375	222.633	286.440	-15.696	329.674	39.295	-14.155
304.207	68.028	-14.347	225.307	246.828	-15.528	342.076	79.661	-14.126	257.390	276.849	-15.372	222.635	286.415	-15.695	329.674	39.287	-14.154
304.208	68.019	-14.346	225.253	246.821	-15.520	342.075	79.640	-14.126	257.383	276.810	-15.386	222.643	286.421	-15.681	329.664	39.312	-14.171
304.216	68.022	-14.332	225.210	246.797	-15.528	342.076	79.661	-14.126	257.379	276.751	-15.368	222.653	286.407	-15.698	329.675	39.279	-14.154
304.216	68.035	-14.363	225.157	246.788	-15.520	342.068	79.652	-14.110	257.372	276.705	-15.382	222.643	286.402	-15.712	329.675	39.279	-14.154
304.208	68.013	-14.346	225.140	246.756	-15.517	342.067	79.662	-14.141	257.367	276.670	-15.364	222.645	286.367	-15.680	329.675	39.279	-14.154
304.207	68.030	-14.378	225.084	246.759	-15.540	342.084	79.626	-14.142	257.350	276.622	-15.361	222.643	286.387	-15.712	329.666	39.279	-14.169
304.207	68.015	-14.378	225.040	246.742	-15.517	342.084	79.626	-14.142	257.342	276.593	-15.375	222.645	286.363	-15.711	329.675	39.279	-14.154
304.207	68.008	-14.378	225.004	246.729	-15.543	342.067	79.654	-14.141	257.323	276.559	-15.404	222.643	286.350	-15.711	329.666	39.272	-14.169
304.198	68.008	-14.361	224.951	246.719	-15.534	342.074	79.612	-14.158	257.317	276.517	-15.386	222.644	286.342	-15.711	329.666	39.279	-14.169
304.198	68.007	-14.361	224.907	246.696	-15.543	342.084	79.619	-14.142	257.315	276.449	-15.385	222.655	286.315	-15.696	329.666	39.271	-14.169
