NO_OF_FRAMES	1773
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 14:51:26.755	134568.09101410
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	
279.208	263.412	-15.128	320.530	29.570	-14.251	281.903	21.679	-14.491	297.860	60.842	-14.545	278.807	307.756	-15.487	309.736	282.441	-15.062
279.205	263.422	-15.128	320.521	29.579	-14.266	281.884	21.695	-14.490	297.851	60.851	-14.560	278.795	307.771	-15.501	309.724	282.453	-15.077
279.207	263.413	-15.128	320.530	29.577	-14.282	281.893	21.694	-14.506	297.860	60.851	-14.545	278.797	307.752	-15.501	309.734	282.443	-15.062
279.197	263.419	-15.111	320.529	29.580	-14.282	281.893	21.687	-14.506	297.860	60.851	-14.545	278.796	307.761	-15.501	309.734	282.443	-15.062
279.207	263.413	-15.128	320.529	29.579	-14.282	281.893	21.687	-14.506	297.860	60.851	-14.545	278.796	307.761	-15.501	309.734	282.443	-15.062
279.206	263.406	-15.128	320.530	29.573	-14.251	281.903	21.679	-14.491	297.860	60.842	-14.545	278.805	307.759	-15.487	309.743	282.445	-15.078
279.206	263.406	-15.128	320.539	29.577	-14.267	281.893	21.687	-14.506	297.859	60.844	-14.545	278.796	307.762	-15.501	309.734	282.443	-15.062
279.207	263.413	-15.128	320.529	29.580	-14.282	281.902	21.687	-14.491	297.850	60.845	-14.560	278.808	307.742	-15.486	309.732	282.444	-15.062
279.206	263.406	-15.128	320.538	29.580	-14.267	281.911	21.688	-14.508	297.851	60.836	-14.560	278.796	307.761	-15.501	309.734	282.443	-15.062
279.207	263.398	-15.127	320.538	29.580	-14.267	281.902	21.687	-14.491	297.860	60.842	-14.545	278.797	307.751	-15.502	309.734	282.435	-15.062
