c_a_x,c_a_y,ang_a,c_b_x,c_b_y,ang_b
0.219991721055470,0.271993000968415,5.95005518848531,0.316952139380444,0.0663343965168016,4.43130486059900
0.219990190149343,0.271967012695073,5.94883321822962,0.316950849134822,0.0663397189224944,4.43133824395534
0.219976011309071,0.271920552365521,5.94862955874735,0.316950140988149,0.0663327197998595,4.43091096621704
0.219966685301931,0.271873174508007,5.94916677207780,0.316944826973090,0.0663318577124292,4.43121655093537
0.219956386366757,0.271823599367718,5.94938846522792,0.316947767744724,0.0663299603822798,4.43145682807435
0.219954967027875,0.271783747013542,5.94859237654924,0.316958596411950,0.0663307082541017,4.43063250801540
0.219950505148543,0.271741018830757,5.94837578069756,0.316952537816039,0.0663298123023838,4.43087268323501
0.219945551801331,0.271663824726461,5.94976653582227,0.316951041554550,0.0663263290245206,4.43141486131069
0.219954260610024,0.271609076522292,5.94976202132403,0.316946521373636,0.0663234149615299,4.43156728013308
0.219949127455379,0.271572427574401,5.94933069696210,0.316945139510131,0.0663227559038816,4.43124380945199
0.219957746160932,0.271520821154603,5.94876609587606,0.316952503027483,0.0663229140366034,4.43094071101551
0.219957336851684,0.271474841956680,5.94898163460881,0.316946334584254,0.0663243195887101,4.43158582844898
0.219962307001630,0.271413403004661,5.94919989749594,0.316947874893108,0.0663204411224406,4.43110280172123
0.219971271196670,0.271365864548315,5.94831146363662,0.316954698719216,0.0663228387189103,4.43122163626388
0.219992288948854,0.271302787843980,5.94891997953897,0.316946038147977,0.0663228889859811,4.43120817779980
0.219966181099442,0.271222337837267,5.95035839135786,0.316952270101074,0.0663218118954781,4.43096110816156
0.219979647456436,0.271091393384049,5.95207189048137,0.316953453670183,0.0663221952307581,4.43118175273006
0.219981053602262,0.271050896900337,5.95031910167899,0.316947350301017,0.0663268972859684,4.43111802345658
0.219981515827273,0.271005124825336,5.95002663442059,0.316945789385478,0.0663286174762023,4.43120326937608
0.219975914228433,0.270938826517384,5.95019471944632,0.316961383762232,0.0663215263159821,4.43095298167095
0.219972553902701,0.270898644475968,5.94963077736729,0.316953264760995,0.0663225788125089,4.43130184736124
0.219967659023805,0.270845566917890,5.94993219985215,0.316947206003241,0.0663216803694048,4.43154208841045
0.219955713556614,0.270810314053636,5.94970576227415,0.316961036920861,0.0663140161691871,4.43087740045785
0.219943888397812,0.270755906753352,5.94977564615581,0.316949767744724,0.0663109603822798,4.43145682807435
0.219946995089076,0.270721342545657,5.94897632019937,0.316957293670484,0.0663116785361246,4.43108829622352
0.219947950703795,0.270664233574750,5.94855363719219,0.316957004521935,0.0663061100218900,4.43117079402514
0.219947370644478,0.270589933028427,5.94932253127164,0.316945151852608,0.0663090245866403,4.43169662312603
0.219952045111239,0.270542472774591,5.94928968537559,0.316955535849030,0.0663073011572396,4.43124587722461
0.219951738960486,0.270482388149587,5.94956740578594,0.316955535849030,0.0663073011572396,4.43124587722461
0.219964891164785,0.270438017362998,5.94922458727485,0.316953950289659,0.0663070660316466,4.43130874061565
0.219970589481349,0.270381400331981,5.94842579467871,0.316947147627501,0.0663012528637453,4.43162861806245
0.219965551041155,0.270294211138343,5.95041123177082,0.316952796448232,0.0663101580280859,4.43139350439085
0.219978228840519,0.270207755733887,5.95119808996026,0.316949349374054,0.0663063837531838,4.43149117563032
0.219968445136010,0.270131276618346,5.95258505129644,0.316954523917574,0.0663008606653041,4.43131840116009
0.219966190100648,0.270061580186049,5.95100629873483,0.316941552357004,0.0663129888199198,4.43189306617741
0.219978844598553,0.270012940305090,5.95031726060480,0.316955535849030,0.0663073011572396,4.43124587722461
0.219970600438031,0.269961151619670,5.95023731723681,0.316956970197239,0.0663055608188039,4.43116564426673
0.219964107170259,0.269914954710330,5.95001280286398,0.316949198643434,0.0663130241954222,4.43143973915699
0.219960549470919,0.269875261194429,5.94966507634015,0.316953801754294,0.0663137058845593,4.43125720201929
0.219944819647775,0.269827243991736,5.95023018033667,0.316953139285018,0.0663091096902047,4.43122965745114
0.219943761438848,0.269777617509587,5.95006996436973,0.316958911648662,0.0663126635678325,4.43140588827740
0.219934394007459,0.269742777487946,5.94923546590251,0.316952367474359,0.0663176894409142,4.43136425123400
0.219937041894948,0.269697710356032,5.94908179872272,0.316956222172784,0.0663198783382267,4.43112310443046
0.219928116291543,0.269652281924640,5.94919763041923,0.316952580144373,0.0663243135732311,4.43132703319272
0.219943306003582,0.269576353092111,5.94981695021061,0.316950959429731,0.0663336965748029,4.43136928132622
0.219942094760600,0.269531984553989,5.95006446160914,0.316953139380444,0.0663243965168016,4.43130486059900
0.219954019236950,0.269477199059254,5.94952273052543,0.316952644042782,0.0663340214268550,4.43167619518268
0.219956071518471,0.269423424030320,5.94952530081219,0.316953570494348,0.0663308197296871,4.43122672046588
0.219964055570996,0.269359567348734,5.95010843311734,0.316953826973090,0.0663308577124292,4.43121655093537
0.219980572845087,0.269275510830492,5.95137760567501,0.316958860951982,0.0663316032101657,4.43101696987216
0.219957036663422,0.269194436261549,5.95221397690609,0.316959757277226,0.0663317359497846,4.43098143727555
0.219959620077480,0.269116333623125,5.95259180815439,0.316954595392279,0.0663287292250493,4.43115925223232
0.219959349223423,0.269045673849857,5.95147303657563,0.316959454497290,0.0663316911101535,4.43099344010799
0.219965543852910,0.269008955266367,5.95074648408943,0.316951112167407,0.0663324078963240,4.43134754578938
0.219958896110707,0.268955028964949,5.95019620927547,0.316957204859183,0.0663258534900267,4.43101672924762
0.219953523182859,0.268904370333907,5.95090847759424,0.316955019975103,0.0663269157994612,4.43073517156714
0.219934042076443,0.268868525424826,5.95009309144616,0.316952862267324,0.0663306391968231,4.43125389762207
0.219919063685797,0.268812973775844,5.95101047704619,0.316944826973090,0.0663318577124292,4.43121655093537
0.219919075099970,0.268766026793403,5.95076600286825,0.316944583676416,0.0663374043603437,4.43119727558868
0.219912369346467,0.268727729839535,5.94971252211080,0.316951736707504,0.0663379960695717,4.43090806452297
0.219914969671874,0.268678746525123,5.94986478170844,0.316949824070696,0.0663422878173090,4.43141142250323
0.219914968498947,0.268639817201006,5.94894860867980,0.316948346661735,0.0663346972180452,4.43100898360589
0.219924331116102,0.268559641569685,5.94997723796258,0.316944533407107,0.0663415030389231,4.43162121191603
0.219927855783445,0.268508655105674,5.95009045842727,0.316948241857035,0.0663421287076119,4.43095311361231
0.219936448070881,0.268450911947059,5.94975973631481,0.316943088793404,0.0663409134463134,4.43130117861065
0.219929385701013,0.268387028420269,5.95054953844860,0.316949734517404,0.0663488002200803,4.43097117675870
0.219940602192283,0.268292509687798,5.95237240102185,0.316949495998854,0.0663436347581205,4.43130402358400
0.219954717170898,0.268222870982843,5.95270281811881,0.316948988911443,0.0663496221600838,4.43101189716539
0.219948093869345,0.268173118652707,5.95247131985762,0.316946710036438,0.0663391058512671,4.43150238785007
0.219937364774575,0.268118524518219,5.95259121820978,0.316954136613521,0.0663514668339586,4.43072495956115
0.219943896354036,0.268031432706833,5.95304302747065,0.316954026647003,0.0663457931888856,4.43114215321516
0.219947720242437,0.267986708906301,5.95130877826115,0.316948970938192,0.0663500907832731,4.43131927099480
0.219945699819003,0.267939834326024,5.94990374089176,0.316951264760995,0.0663565788125089,4.43130184736124
0.219939533280566,0.267889720955979,5.95068108101616,0.316955271675159,0.0663507217017888,4.43106578268474
0.219926450118849,0.267839647938090,5.95074675653980,0.316959780939078,0.0663536466672950,4.43091402420036
0.219912550247225,0.267794977316056,5.95080173976772,0.316950112167407,0.0663564078963240,4.43134754578938
0.219921480676627,0.267755985925336,5.94976260134255,0.316953601084873,0.0663597221302393,4.43124267656260
0.219917225632333,0.267708609744390,5.94951614557949,0.316945380597544,0.0663557062597034,4.43153516468336
0.219901975705825,0.267656969630784,5.94991154954102,0.316954689470851,0.0663455868524664,4.43116561807440
0.219908953220919,0.267605527938301,5.94964582669590,0.316954316482097,0.0663459978077793,4.43118598586348
0.219913400576871,0.267548601994152,5.94904416952968,0.316957391883254,0.0663501828173000,4.43110868479165
0.219922146767045,0.267456252399993,5.95023772160736,0.316958564593545,0.0663398742193741,4.43093669497426
0.219936950216894,0.267363805458221,5.95196639405427,0.316955463848719,0.0663346119918141,4.43110990492766
0.219933545426411,0.267271393629203,5.95321361647072,0.316947688706007,0.0663437048231702,4.43143313500848
0.219957315619073,0.267222624042238,5.95229982139542,0.316954814880646,0.0663367693277100,4.43116260677523
0.219945147797224,0.267177003218732,5.95212623244214,0.316957425984417,0.0663338926562760,4.43102001158189
0.219937923117052,0.267122234471784,5.95201256029721,0.316953661329119,0.0663365985140934,4.43120834713117
0.219935638445903,0.267041469022520,5.95236333177035,0.316954814880646,0.0663297693277100,4.43116260677523
0.219927227225577,0.266974227532204,5.95212109336963,0.316952264760995,0.0663325788125089,4.43130184736124
0.219926469908172,0.266929232736737,5.95067524121319,0.316954725562355,0.0663309907873341,4.43118092209602
0.219904884993242,0.266881547787040,5.95107052738728,0.316950606533893,0.0663397812656923,4.43097625044112
0.219898480277631,0.266826438453864,5.95117107181438,0.316947772720670,0.0663353297236417,4.43104033337436
0.219897931921859,0.266786045969861,5.95054050236841,0.316948452469035,0.0663315548451968,4.43060611411254
0.219902611955669,0.266741381684141,5.94955706385491,0.316943519954991,0.0663329772035379,4.43128408161447
0.219907578932960,0.266673628546695,5.95026291009511,0.316947376371376,0.0663290490223631,4.43107733509557
0.219897794631016,0.266620770541093,5.95029602528460,0.316943584472418,0.0663306657314726,4.43125375984218
0.219901777393327,0.266561695585866,5.94984628303680,0.316943673732481,0.0663316869254071,4.43126227833480
0.219899179947618,0.266488953109010,5.95056720019361,0.316947029812102,0.0663279882544247,4.43107899312632
0.219904841452215,0.266395152834093,5.95210924504395,0.316952537816039,0.0663298123023838,4.43087268323501
0.219924461378047,0.266310200345886,5.95267238170548,0.316944676902212,0.0663216784931714,4.43082390254330
0.219921593510245,0.266256014644534,5.95247464875432,0.316944801754294,0.0663227058845593,4.43125720201929
0.219919499932560,0.266207402141383,5.95309813608106,0.316940591457332,0.0663182671951689,4.43099369303764
